ubicacion;subUbicacion;clase;subclase;nombre;marca;modelo;serie;numeroInventario;ano;vidaUtil;propietario;estado;criticidad;garantia;vencimientoGarantia;planMantencion;tipoEquipo;idConvenio;idInstitucion;eliminado
KINESIOLOGIA;;Med. Fisica Rehabilitacion;Bajo costo;BAño PARAFINA ;SIN INFORMACION;SIN INFORMACION;SIN INFORMACION;11248;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fisica Rehabilitacion;Bajo costo;Calentador de compresas;SIN INFORMACION;SIN INFORMACION;SIN INFORMACION;11249;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fis. Rehabilitacion;Bajo Costo;Rueda de hombros;SIN INFORMACION;SIN INFORMACION;SIN INFORMACION;11257;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;SIN INFORMACION;SIN INFORMACION;11414;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fis. Rehabilitacion;Bajo Costo;MESA PARA TRABAJO DE MANO ;SIN INFORMACION;SIN INFORMACION;SIN INFORMACION;11451;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;OPTICA ARTROSCOPIA;BRAUN;SIN INFORMACION;SIN INFORMACION;12771;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;OPTICA ARTROSCOPIA;BRAUN;SIN INFORMACION;SIN INFORMACION;12772;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Esfingomanometro de mercurio;SPHYGMOMANOMETER ;SIN INFORMACION;SIN INFORMACION;14944;2009;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Esfingomanometro de mercurio;SPHYGMOMANOMETER ;SIN INFORMACION;SIN INFORMACION;14973;2009;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
IMAGENOLOGIA;;Monitoreo;Bajo Costo;Set Laringoscopio;HERSILL;SIN INFORMACION;SIN INFORMACION;19861;2020;10;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
UPC;;Med. Fisica Rehabilitacion;Bajo costo;Andador fijo;Sin Informacion;Sin Informacion;Sin Informacion;16064;2016;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
UPC;;Med. Fisica Rehabilitacion;Bajo costo;Andador fijo;Sin Informacion;Sin Informacion;Sin Informacion;16065;2016;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;ENRAF NONIUS;SIN INFORMACION ;07-02-1075;11250;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;SIN INFORMACION ;SIN INFORMACION ;1.02338E+11;11360;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo ;Contador hematologico ;HANEL;SIN INFORMACION ;3120;12955;2008;8;Comodato;Malo;No aplica;0;;1;medico;0;3;0
SAMU;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;INDURA;SIN INFORMACION ;500192805;10352;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;FAIQ;SIN INFORMACION ;51824;11484;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;FAIQ;SIN INFORMACION ;53402;11485;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;OPTICA LAPAROSCOPIA 30 4 MM;FAIQ;SIN INFORMACION ;A3525;11483;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;BPM;SIN INFORMACION ;JO85A0940;11361;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Mesa de examen ginecologico;SIN INFORMACION;SIN INFORMACION ;SIN INFORMACION ;4632;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Mesa de examen ginecologico;SIN INFORMACION;SIN INFORMACION ;SIN INFORMACION ;4654;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;SIN INFORMACION ;SIN INFORMACION ;4738;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Negatoscopio 1 cuerpo;SIN INFORMACION ;SIN INFORMACION ;SIN INFORMACION ;4752;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Negatoscopio 2 cuerpos;SIN INFORMACION ;SIN INFORMACION ;SIN INFORMACION ;4863;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Mesa de examen ginecologico;SIN INFORMACION;SIN INFORMACION ;SIN INFORMACION ;4870;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza lactantes;SECA;SIN INFORMACION ;SIN INFORMACION ;4907;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Negatoscopio 1 cuerpo;SIN INFORMACION ;SIN INFORMACION ;SIN INFORMACION ;4920;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Mesa de examen ginecologico;SIN INFORMACION;SIN INFORMACION ;SIN INFORMACION ;4924;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Mesa de examen ginecologico;SIN INFORMACION;SIN INFORMACION ;SIN INFORMACION ;5351;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Negatoscopio 1 cuerpo;SIN INFORMACION ;SIN INFORMACION ;SIN INFORMACION ;5358;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Negatoscopio 1 cuerpo;SIN INFORMACION ;SIN INFORMACION ;SIN INFORMACION ;5400;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Negatoscopio 1 cuerpo;SIN INFORMACION ;SIN INFORMACION ;SIN INFORMACION ;5567;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Negatoscopio 1 cuerpo;SIN INFORMACION ;SIN INFORMACION ;SIN INFORMACION ;5702;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Negatoscopio 1 cuerpo;SINAMED;SIN INFORMACION ;SIN INFORMACION ;6202;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Mesa de examen ginecologico;SIN INFORMACION;SIN INFORMACION ;SIN INFORMACION ;6763;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
MATERNIDAD;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;SIN INFORMACION;SIN INFORMACION ;SIN INFORMACION ;7385;2008;10;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Balanza adulto con tallimetro;SECA;SIN INFORMACION ;SIN INFORMACION ;10251;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Negatoscopio 1 cuerpo;SIN INFORMACION ;SIN INFORMACION ;SIN INFORMACION ;11404;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Instrumental;FIBRAS PARA OPTICAS ;SIN INFORMACION ;SIN INFORMACION ;SIN INFORMACION ;11446;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Negatoscopio 1 cuerpo;SIN INFORMACION ;SIN INFORMACION ;SIN INFORMACION ;11467;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Diagnostico;Bajo Costo;OFTALMOSCOPIO;SIN INFORMACION ;SIN INFORMACION ;SIN INFORMACION ;12324;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Negatoscopio 1 cuerpo;SINAMED;SIN INFORMACION ;SIN INFORMACION ;15084;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Negatoscopio 2 cuerpos;SIN INFORMACION ;SIN INFORMACION ;SIN INFORMACION ;15091;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
DIALISIS;;Mobiliario Clinico;Alto costo;Sillon Clinico;Sainkang;SKE170OA;SIN INFORMACION;19968;2021;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MATERNIDAD ;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198473;18737;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MATERNIDAD ;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198474;18738;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198475;18748;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MATERNIDAD ;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198476;18734;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198477;18747;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MATERNIDAD ;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198478;18743;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MATERNIDAD ;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198479;18741;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MATERNIDAD ;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198480;18735;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MATERNIDAD ;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198482;18736;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198483;18745;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MATERNIDAD ;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198484;18740;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MATERNIDAD ;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198485;18742;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198486;18744;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;CUNAS RECIEN NACIDO;GIVAS;SL2100;1198488;18749;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198490;18746;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MATERNIDAD ;;Mobiliario;Bajo Costo;CUNA RECIEN NACIDO ACRILICAS;GIVAS;SL2100;1198491;18739;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;CUNAS RECIEN NACIDO;GIVAS;SL2100;s/n;18750;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;CUNAS RECIEN NACIDO;GIVAS;SL2100;s/n;18751;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MQ;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;21275427;20149;2019;8;comodato;Bueno;General;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;21787545;18960;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
MQ;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;21968816;20150;2019;8;comodato;Bueno;General;0;;1;medico;0;3;0
MQ;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;21968851;20151;2019;8;comodato;Bueno;General;0;;1;medico;0;3;0
MQ;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;21991277;20152;2019;8;comodato;Bueno;General;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;21991289;18961;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;21991290;18962;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;21991291;18963;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;21991292;18964;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;21991321;18965;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;22024217;18966;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
MQ;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;22118278;20153;2019;8;comodato;Bueno;General;0;;1;medico;0;3;0
SEDILE ;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;22118283;16674;2019;8;comodato;;General;0;;1;medico;0;3;0
SEDILE ;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;22118326;16675;2019;8;comodato;;General;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;22118332;18967;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;22508275;18968;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;22592816;18969;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;22623195;18970;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;22624619;18971;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;22687827;18972;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;22688191;18973;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;22770447;18974;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;23643922;18975;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
SEDILE;;Apoyo Terapeutico;Bajo costo;BOMBA DE ALIMENTACION CONTINUA ;APPLIX;SMART ;23643952;18976;2019;8;comodato;Bueno;No aplica;0;;1;medico;0;3;0
ENDOSCOPIA;;Apoyo Terapeutico;Bajo Costo;LAMPARA QUIRURGICA;DRAGER;SOLA 500;ARZK-0267;5298;2008;5;Propio;Regular;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fis. Rehabilitacion;Mediano Costo;Ultrasonoterapia;ENRAF NONIUS;SONOPULS 434;13-942;1499;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fis. Rehabilitacion;Mediano Costo;Ultrasonoterapia;ENRAF NONIUS;SONOPULS 490;01-900;11254;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fis. Rehabilitacion;Mediano Costo;Ultrasonoterapia;ENRAF NONIUS;SONOPULS 492;51-293;11255;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Detector latido cardiofetal;EDAN;SONOTRAX II;304128-M13C05120024;15104;2008;5;Propio;Malo;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Detector latido cardiofetal;EDAN;SONOTRAX II;304128-M13CO5120028;11420;2008;5;Propio;Malo;No aplica;0;;1;medico;0;3;0
APS;;Odontologia;Bajo Costo;MOTOR DE MANO;FOREDOM;SR;C130965;11307;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
ESTERILIZACION;;Esterilizacion;Mediano Costo;Pistola a Vapor;PRONOMED STEAM;STEAM FULL SMILE;23564;21544;2022;10;Propio;Bueno;General;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Sillon Dental;AMARO;STRONGER A10;A10A6S11120130;11156;2012;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
ENDOSCOPIA;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;PHILIPS;SURESIGNS VS2+;CN42716682;11132;2015;10;Propio;Bueno;GENERAL;0;;1;medico;0;3;0
MQ RESP;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;PHILIPS;SURESIGNS VS2+;CN42716683;11131;2015;10;Propio;Bueno;GENERAL;0;;1;medico;0;3;0
MQ NO RESP;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;PHILIPS;SURESIGNS VS2+;CN42716684;11134;2015;10;Propio;Bueno;GENERAL;0;;1;medico;0;3;0
MQ NO  RESP;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales baja complejidad;PHILIPS;SURESIGNS VS2+;CN42716685;11133;2015;10;Propio;Bueno;GENERAL;0;;1;medico;0;3;0
APS;;Odontologia;Bajo Costo;MOTOR DENTAL ;NSK ;SURGIC PRO ;3605245;11309;2010;5;Propio;Malo;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Med. Fisica Rehabilitacion;Mediano Costo;CINTA CAMINADORA;LIFEFITNESS;T9i;SIN INFORMACION ;1501;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;CAMARA DE CULTIVO;AMILAB;TBC 12000;2584;16413;2016;5;Propio;Bueno;General;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo costo;Balanza adulto con tallimetro;TANITA;TBF-300;6624;11413;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
ENDOSCOPIA;;Monitoreo;Alto Costo;Monitor desfibrilador;Nihon Kohden;TEC-5531E;436;11083;2011;10;Propio;Regular;Critico;0;;1;medico;0;3;0
MQ RESP;;Monitoreo;Alto Costo;Monitor desfibrilador;Nihon Kohden;TEC-5531E;3482;11086;2015;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UEH NO RESP;;Monitoreo;Alto Costo;Monitor desfibrilador;Nihon Kohden;TEC-5531E;3506;11107;2015;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;Analizador de ESR automatico;ALIFAX;TEST 1;T13974;17563;2012;8;Comodato;Bueno;General;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Terapeutico;Alto Costo;INCUBADORA DE TRANSPORTE;DRAGER;TI-500;FF10559;15283;2015;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
PREPARTO;;Apoyo Terapeutico;Alto Costo;INCUBADORA DE TRANSPORTE;DRAGER;TI-500;NF10238;11129;2015;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
PREPARTO;;Apoyo Terapeutico;Alto Costo;INCUBADORA DE TRANSPORTE;DRAGER;TI-500;NF10239;11130;2015;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Quirurgico;Bajo Costo;CUNAS PEDIATRICAS;LINET ;TOM 2;20180109628;18312;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Quirurgico;Bajo Costo;CUNAS PEDIATRICAS;LINET ;TOM 2;20180109629;18317;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Quirurgico;Bajo Costo;CUNAS PEDIATRICAS;LINET ;TOM 2;20180109630;18311;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Quirurgico;Bajo Costo;CUNAS PEDIATRICAS;LINET ;TOM 2;20180110188;18314;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Quirurgico;Bajo Costo;CUNAS PEDIATRICAS;LINET ;TOM 2;20180110189;18313;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Quirurgico;Bajo Costo;CUNAS PEDIATRICAS;LINET ;TOM 2;20180110190;18316;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Quirurgico;Bajo Costo;CUNAS PEDIATRICAS;LINET ;TOM 2;20180110191;18318;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Apoyo Quirurgico;Bajo Costo;CUNAS PEDIATRICAS;LINET ;TOM 2;20180119631;18315;2018;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
MQ;;Mobiliario;No Clinico;Carro Ropa Limpia/Sucia;Maquinet;TRA-02-4-I5;Sin informacion;19646;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
UPC;;Apoyo Terapeutico;Mediano Costo;Ventilador de Transporte no Invasivo;PHILIPS;TRILOGY 202;TV01406170C;10959;2014;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Mediano Costo;Ventilador de Transporte no Invasivo;PHILIPS;TRILOGY 202;TV018100933;20841;2014;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
KINESIOLOGIA;;Apoyo Diagnostico;Bajo Costo;Camilla de examen;GYMNA ;TRIOFLEX;G033467;11251;2008;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Sillon Dental;RITTER;ULTIMATE COMFORT SMART;2340451;19366;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Sillon Dental;RITTER;ULTIMATE COMFORT SMART;2340452;19365;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Sillon Dental;RITTER;ULTIMATE COMFORT SMART;2340475;19367;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Sillon Dental;RITTER;ULTIMATE COMFORT SMART;2340587;19358;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Sillon Dental;RITTER;ULTIMATE COMFORT SMART;2340590;19363;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Sillon Dental;RITTER;ULTIMATE COMFORT SMART;2340592;19359;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Sillon Dental;RITTER;ULTIMATE COMFORT SMART;2340596;19360;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Sillon Dental;RITTER;ULTIMATE COMFORT SMART;2340598;19361;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Sillon Dental;RITTER;ULTIMATE COMFORT SMART;2340617;19362;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Sillon Dental;RITTER;ULTIMATE COMFORT SMART;2360210;19364;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
SAMU (JB C2 54);;Monitoreo;Mediano Costo;Monitor ECG/signos vitales alta complejidad;Mindray;Umec 10;KN-03065530;19934;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
MQ RESP;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;Mindray;Umec 12;KQ-14063825;20772;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
MQ ANEXO;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;Mindray;Umec 12;KQ-14063831;20774;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
PEDIATRIA;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;Mindray;Umec 12;KQ-14064134;20773;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
UEH NO RESP;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;Mindray;Umec 12;KQ-14064990;20771;2021;8;PRESTAMO MINSAL;Bueno;Critico;0;;1;medico;0;3;0
RESPALDO;;Monitoreo;Alto Costo;Monitor ECG/signos vitales mediana complejidad;Mindray;Umec 12;KQ-04038969;19815;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
MQ NO RESP;;Monitoreo;Alto Costo;Monitor ECG/signos vitales mediana complejidad;Mindray;Umec 12;KQ-04039604;19814;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
