ubicacion;subUbicacion;clase;subclase;nombre;marca;modelo;serie;numeroInventario;ano;vidaUtil;propietario;estado;criticidad;garantia;vencimientoGarantia;planMantencion;tipoEquipo;idConvenio;idInstitucion;eliminado
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202632;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202617;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202659;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202655;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PREPARTO;PREPARTO;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230793;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230810;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230814;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230797;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230789;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230777;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230795;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230792;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230787;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190202633;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230811;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
ZOCALO VESTIDOR;ZOCALO VESTIDOR;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230819;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
BODEGA SOCOICSA;BODEGA SOCOICSA;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230808;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
MEDICO QUIRURGICO HOMBRE;MEDICO QUIRURGICO HOMBRE;Apoyo Terapeutico;Bajo Costo;MESA DE COMER;LINET;SOLIDO 2;20190230779;S/N;2020;8;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PARTO[C-101];PARTO[C-101];Apoyo Quirurgico;Mediano Costo;MESA GINECOLOGICA;MERIVAARA;OPTIMA;SIN INFORMACION;S/N;2012;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PARTO[C-101];PARTO[C-101];Apoyo Quirurgico;Mediano Costo;MESA GINECOLOGICA;MEDISA;SIN INFORMACION;SIN INFORMACION;S/N;2012;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
LABORATORIO;LABORATORIO;Apoyo Diagnostico;Bajo Costo;MESA PLEGABLE;SIN INFORMACION;XDT-309C;-;499;2021;5;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
LABORATORIO;LABORATORIO;Apoyo Diagnostico;Bajo Costo;MESA PLEGABLE;SIN INFORMACION;XDT-309C;-;500;2021;5;PROPIO;BUENO;NO APLICA;;;0;medico;0;4;0
PABELLON [C-129 PABELLON 2];PABELLON [C-129 PABELLON 2];Apoyo Quirurgico;Alto Costo;MESA QUIRURGICA;TRUMPF ;MARS;101310282;S/N;2011;10;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PABELLON [C-130 PABELLON 1];PABELLON [C-130 PABELLON 1];Apoyo Quirurgico;Alto Costo;MESA QUIRURGICA;TRUMPF ;MARS;101310284;S/N;2011;10;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PABELLON DE CIRUGIA MENOR [E-117 PABELLON CIRUGIA MENOR];PABELLON DE CIRUGIA MENOR [E-117 PABELLON CIRUGIA MENOR];Apoyo Quirurgico;Alto Costo;MESA QUIRURGICA;MEDIFA ;MOT 6000;17325;S/N;2011;10;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Laboratorio/Farmac;Alto Costo;MICROSCOPIO;OLIMPUS; BX 43;1F78885;S/N;2011;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Laboratorio/Farmac;Alto Costo;MICROSCOPIO;OLIMPUS; BX 43;1F75615;S/N;2011;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Laboratorio/Farmac;Alto Costo;MICROSCOPIO;OLIMPUS; CX41;3K04691;S/N;2011;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Laboratorio/Farmac;Alto Costo;MICROSCOPIO;OLIMPUS;CX43RF;9J52295;S/N;2020;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Laboratorio/Farmac;Alto Costo;MICROSCOPIO;OLIMPUS;CX43RF;9J52290;S/N;2020;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
LABORATORIO [D-101];LABORATORIO [D-101];Laboratorio/Farmac;Alto Costo;MICROSCOPIO;OLIMPUS;CX43RF;9J52293;S/N;2020;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
MATERNIDAD [C-301 ESTACION ENFERMERIA];MATERNIDAD [C-301 ESTACION ENFERMERIA];Monitoreo;Alto Costo;MONITOR CARDIOFETAL;COROMETRICS ;171;SASO 8111646PA;S/N;2013;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PARTO [C-101];PARTO [C-101];Monitoreo;Alto Costo;MONITOR CARDIOFETAL;PRINCE ;200 A;S/N;S/N;2014;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PARTO [C-133];PARTO [C-133];Monitoreo;Alto Costo;MONITOR CARDIOFETAL;ZOLL ;RSERIES ALS;S/N;S/N;2014;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PARTO [C-137 PREPARTO];PARTO [C-137 PREPARTO];Monitoreo;Alto Costo;MONITOR CARDIOFETAL;COROMETRICS ;171;SASO 8081561PA;S/N;2013;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PARTO [C-137 PREPARTO];PARTO [C-137 PREPARTO];Monitoreo;Alto Costo;MONITOR CARDIOFETAL;MEDIANA ;FM20;AGDCOO26;S/N;2014;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PARTO [C-137 PREPARTO];PARTO [C-137 PREPARTO];Monitoreo;Alto Costo;MONITOR CARDIOFETAL;MEDIANA ;FM20;AGDC0010;S/N;2014;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PARTO [C-137 PREPARTO];PARTO [C-137 PREPARTO];Monitoreo;Alto Costo;MONITOR CARDIOFETAL;MEDIANA ;FM20;AGDC0001;S/N;2014;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PARTO [C-137 PREPARTO];PARTO [C-137 PREPARTO];Monitoreo;Alto Costo;MONITOR CARDIOFETAL;MEDIANA ;FM20;AGDC0008;S/N;2014;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
URGENCIAS [A-117 PREPARTO ];URGENCIAS [A-117 PREPARTO ];Monitoreo;Alto Costo;MONITOR CARDIOFETAL;MEDIANA ;FM20;AGDA0045;S/N;2014;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
ENFERMERA COORDINADORA;ENFERMERA COORDINADORA;Apoyo Diagnostico;Bajo Costo;MONITOR DE PRESION ARTERIAL AUTOMATICO;OMRON;FEM-7120;20210431759LG;563;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
ENFERMERA COORDINADORA;ENFERMERA COORDINADORA;Apoyo Diagnostico;Bajo Costo;MONITOR DE PRESION ARTERIAL AUTOMATICO;OMRON;FEM-7120;20210432896LG;560;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
ENFERMERA COORDINADORA;ENFERMERA COORDINADORA;Apoyo Diagnostico;Bajo Costo;MONITOR DE PRESION ARTERIAL AUTOMATICO;OMRON;FEM-7120;20210459141LG;562;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
ENFERMERA COORDINADORA;ENFERMERA COORDINADORA;Apoyo Diagnostico;Bajo Costo;MONITOR DE PRESION ARTERIAL AUTOMATICO;OMRON;FEM-7120;20210432891LG;561;2021;5;PROPIO;BUENO;NO APLICA;;;1;medico;0;4;0
PABELLON;PABELLON;Apoyo Endoscopico;Alto Costo;MONITOR FULL HD;D&t  INC;FS-L2401D;D24012120098;S/N;2014;5;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
MEDICO QUIRURGICO 4 PISO;MEDICO QUIRURGICO 4 PISO;Apoyo Diagnostico;Mediano Costo;MONITOR MULTIPARAMETRO BAJA;CONTEC ;CMS9000;20040700011;S/N;2021;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
MEDICO QUIRURGICO 4 PISO;MEDICO QUIRURGICO 4 PISO;Apoyo Diagnostico;Mediano Costo;MONITOR MULTIPARAMETRO BAJA;CONTEC ;CMS9000;20060100053;S/N;2021;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
MEDICO QUIRURGICO 3 PISO;MEDICO QUIRURGICO 3 PISO;Apoyo Diagnostico;Mediano Costo;MONITOR MULTIPARAMETRO BAJA;CONTEC ;CMS9000;20060100066;S/N;2021;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
MEDICO QUIRURGICO 4 PISO;MEDICO QUIRURGICO 4 PISO;Apoyo Diagnostico;Mediano Costo;MONITOR MULTIPARAMETRO BAJA;CONTEC ;CMS9000;20060100068;S/N;2021;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
MEDICO QUIRURGICO 3 PISO;MEDICO QUIRURGICO 3 PISO;Apoyo Diagnostico;Mediano Costo;MONITOR MULTIPARAMETRO BAJA;CONTEC ;CMS9000;20060100069;S/N;2021;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
MEDICO QUIRURGICO 4 PISO;MEDICO QUIRURGICO 4 PISO;Apoyo Diagnostico;Mediano Costo;MONITOR MULTIPARAMETRO BAJA;CONTEC ;CMS9000;21060400023;S/N;2021;8;PROPIO;BUENO;RELEVANTE;;;1;medico;0;4;0
PABELLON N1[C-132 BODEGA EQUIPOS];PABELLON N1[C-132 BODEGA EQUIPOS];Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES ALTA;MINDRAY ;T6;CG39103640;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PABELLON N2 [C-132 BODEGA EQUIPOS];PABELLON N2 [C-132 BODEGA EQUIPOS];Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES ALTA;MINDRAY ;T6;CG39103639;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MEDICO QUIRURGICO;MEDICO QUIRURGICO;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY ;DPM3;DQ-21000438;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MEDICO QUIRURGICO;MEDICO QUIRURGICO;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY ;DPM3;DQ-21000487;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
OFICINA MANTENCION;OFICINA MANTENCION;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY ;DPM3;DQ-21000432;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
OFICINA CALIDAD;OFICINA CALIDAD;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY ;DPM3;DQ-21000493;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
URGENCIA N2;URGENCIA N2;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;EDAN ;M3A;302019-M13900770011;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MEDICO QUIRURGICO 3 PISO;MEDICO QUIRURGICO 3 PISO;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;EDAN;M3A;302019-MB900770004;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MEDICO QUIRURGICO 3 PISO;MEDICO QUIRURGICO 3 PISO;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;EDAN;M3A;302019-M13900770009;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
ROBADO;ROBADO;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;EDAN;M3A;302019-M13900770010;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
SIN UBICACION;SIN UBICACION;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;EDAN;M3A;302019-M13900770000;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MEDICO QUIRURGICO 3 PISO;MEDICO QUIRURGICO 3 PISO;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;EDAN;M3A;302019-M13900770012;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
ENVIO SERVICIO TECNICO;ENVIO SERVICIO TECNICO;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;EDAN;M3A;302019-M13900770006;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
SECTOR XXX;SECTOR XXX;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY ;DPM3;DQ-21000491;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
POR DEFINIR;POR DEFINIR;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;EDAN;M3A;302019-M13900770002;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MEDICO QUIRUGICO HOMBRE;MEDICO QUIRUGICO HOMBRE;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;EDAN;M3A;302019-M13900770007;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MEDICO QUIRURGICO 3 PISO;MEDICO QUIRURGICO 3 PISO;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;EDAN;M3A;302019-M13900770001;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MEDICO QUIRUGICO HOMBRE;MEDICO QUIRUGICO HOMBRE;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;EDAN;M3A;302019-M13803130001;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
ENVIO SERVICIO TECNICO;ENVIO SERVICIO TECNICO;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;EDAN;M3A;302019-M13803130006;S/N;2013;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
CORTA ESTADIA PSIQUIATRICA;CORTA ESTADIA PSIQUIATRICA;Apoyo Diagnostico;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY;UMEC10;KN99052402;UCEPMEP-01_020;2020;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MATERNIDAD;MATERNIDAD;Apoyo Diagnostico;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY;UMEC10;KN99052410;ECUMMEP-02_020;2020;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PREPARTO;PREPARTO;Apoyo Diagnostico;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY;UMEC10;KN94043727;ECUPPMEP-03_020;2020;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MEDICO QUIRUGICO ZOCALO;MEDICO QUIRUGICO ZOCALO;Apoyo Diagnostico;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY;UMEC10;KN94043724;EAUUTMEP-04_020;2020;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PEDIATRIA [C-301 ESTACION ENFERMERIA];PEDIATRIA [C-301 ESTACION ENFERMERIA];Apoyo Diagnostico;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY;UMEC10;KN94043716;ECPDEEMEP-05_020;2020;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
SECTOR AMARILLO;SECTOR AMARILLO;Apoyo Diagnostico;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY;UMEC10;KN99052408;EGSAVMEP-07_020;2020;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MEDICO QUIRUGICO  MUJER;MEDICO QUIRUGICO  MUJER;Apoyo Diagnostico;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY;UMEC10;KN99052409;ECUMQMMEP-08_020;2020;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
POST OPERADO;POST OPERADO;Apoyo Diagnostico;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY;UMEC10;KN94043722;ECOMMEP-09_020;2020;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MEDICO QUIRUGICO ZOCALO;MEDICO QUIRUGICO ZOCALO;Apoyo Diagnostico;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY;UMEC10;KN94043720;USAMUBMEP-10_020;2020;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
URGENCIA;URGENCIA;Apoyo Diagnostico;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY;UMEC10;KN94043723;EBKSEMEP-11_020;2020;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
AMBULANCIA SAMU BASICA;AMBULANCIA SAMU BASICA;Apoyo Diagnostico;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES BAJA;MINDRAY;UMEC10;KN14103492;ECUMQMEP-06_020;2020;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PABELLON;PABELLON;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;DATASCAPE SPECTRUM OR;UMS176398E11;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PABELLON;PABELLON;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;DATASCAPE SPECTRUM OR;UMS176391E11;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PABELLON;PABELLON;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV08315-A2;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PABELLON;PABELLON;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV08330-A2;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
URGENCIA B;URGENCIA B;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV08351-A2;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PABELLON;PABELLON;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV0B317-A2;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PABELLON;PABELLON;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV08341-A2;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PABELLON;PABELLON;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV08318-A2;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PABELLON;PABELLON;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV08328-A2;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PABELLON;PABELLON;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV08310-A2;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PARTO;PARTO;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV08321-A2;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
POR DEFINIR;POR DEFINIR;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV08327-A2;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PARTO;PARTO;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV0323-A2;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
AMBULANCIA CONVENCIONAL 82;AMBULANCIA CONVENCIONAL 82;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;MEC-1200;CC74-2349R;S/N;2011;8;PROPIO;REGULAR;CRITICO;;;1;medico;0;4;0
PARTO;PARTO;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV08325-A2;S/N;2014;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
OFICINA MANTENCION;OFICINA MANTENCION;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV08326-A2;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PABELLON;PABELLON;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V;PV08352-A2;S/N;2011;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
TRIAGE URGENCIA A;TRIAGE URGENCIA A;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V; PV13536-A4;S/N;2014;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
PABELLON;PABELLON;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V; PV13537-A5;S/N;2014;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
TRIAGE URGENCIA A;BACK UP MANTENCION;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V; PV13538-A4;761;2014;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
REANIMACION URGENCIA A;REANIMACION URGENCIA A;Monitoreo;Alto Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY ;PASSPORT V; PV13539-A7;S/N;2014;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
AMBULANCIA SAMU AVANZADO;SAMU AVANZADA;Monitoreo;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY;UMEC10;KN10403498;S/N;2021;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
AMBULANCIA SAMU  AVANZADA;SAMU AVANZADA;Monitoreo;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;EDAN;IM20;M21C17110004;642;2022;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
URGENCIA;URGENCIA;Monitoreo;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY;UMEC10;KN-14104442;695;2022;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
URGENCIA;URGENCIA;Monitoreo;Bajo Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;MINDRAY;UMEC10;KN-14104441;694;2022;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MEDICINA [C-4XX ESTACION ENFERMERIA];MEDICINA [C-4XX ESTACION ENFERMERIA];Apoyo Diagnostico;Mediano Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;RLEM1916;G3F;G3FP30017;S/N;2018;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
MEDICINA [C-4XX ESTACION ENFERMERIA];MEDICINA [C-4XX ESTACION ENFERMERIA];Apoyo Diagnostico;Mediano Costo;MONITOR MULTIPARAMETRO DE SIGNOS VITALES MED;RLEM1916;G3F;G3FFP30005;S/N;2018;8;PROPIO;BUENO;CRITICO;;;1;medico;0;4;0
